61.189,6.2395,-0.18153,-1.6836,-7.2129,-21.37,29.414,0.074785,0.015113
61.293,6.2394,-0.18158,-1.6712,-7.281,-22.006,29.296,0.076575,0.015292
61.556,6.2393,-0.18172,-1.6386,-7.4168,-23.614,29,0.08099,0.015636
62.154,6.239,-0.18206,-1.5578,-7.5199,-27.279,28.325,0.090539,0.016525
63.036,6.2392,-0.18261,-1.4228,-7.0929,-32.67,27.328,0.10323,0.017695
64.131,6.2396,-0.18313,-1.2327,-5.4912,-39.183,26.085,0.11636,0.019116
65.35,6.2408,-0.18371,-0.99746,-2.2193,-45.889,24.698,0.12735,0.020059
66.594,6.2429,-0.18399,-0.73912,2.6935,-51.706,23.278,0.13477,0.020619
67.763,6.2441,-0.1841,-0.486,8.5449,-55.824,21.942,0.13877,0.02062
68.761,6.2467,-0.18426,-0.26536,14.236,-58.07,20.8,0.14053,0.02023
69.509,6.2479,-0.18395,-0.098836,18.747,-58.901,19.945,0.14116,0.020212
69.945,6.2473,-0.18382,-0.0014198,21.422,-59.035,19.447,0.14135,0.020239
70.05,6.2471,-0.18381,0.021903,22.063,-59.028,19.328,0.14139,0.021079
70.271,6.2469,-0.18384,0.071378,23.42,-58.965,19.075,0.14146,0.019785
70.777,6.2471,-0.18402,0.18453,26.5,-58.569,18.497,0.1416,0.020091
71.531,6.2506,-0.18433,0.35343,30.961,-57.339,17.634,0.14185,0.018884
72.482,6.25,-0.1833,0.56693,36.188,-54.748,16.546,0.14213,0.020381
73.565,6.2448,-0.18417,0.81077,41.312,-50.531,15.312,0.14282,0.019455
74.707,6.2558,-0.18427,1.0692,45.437,-44.883,14.002,0.14372,0.019604
75.829,6.2375,-0.18231,1.3246,47.949,-38.483,12.727,0.14386,0.022512
76.855,6.2479,-0.18712,1.5576,48.759,-32.259,11.553,0.14367,0.017817
77.715,6.268,-0.1834,1.7522,48.315,-26.994,10.555,0.14195,0.020111
78.35,6.2351,-0.17847,1.894,47.339,-23.21,9.8421,0.13913,0.0267
78.718,6.2132,-0.17954,1.9745,46.538,-21.105,9.4346,0.13737,0.026774
78.806,6.2092,-0.18033,1.9935,46.323,-20.614,9.3373,0.13694,0.02617
78.912,6.2064,-0.18157,2.0164,46.051,-20.028,9.2191,0.13644,0.025044
79.15,6.2078,-0.18514,2.0675,45.389,-18.73,8.949,0.13531,0.021252
79.498,6.2303,-0.19058,2.1409,44.31,-16.902,8.5451,0.13357,0.014141
79.92,6.2781,-0.19314,2.2287,42.816,-14.784,8.04,0.13085,0.0080677
80.376,6.3134,-0.18672,2.3215,40.991,-12.637,7.4957,0.12659,0.011682
80.821,6.2872,-0.17402,2.4093,39.023,-10.707,6.9923,0.12105,0.025249
81.211,6.2154,-0.16632,2.4829,37.179,-9.1677,6.5812,0.11566,0.036301
81.507,6.1575,-0.168,2.5365,35.717,-8.0983,6.2768,0.11174,0.037405
81.682,6.1346,-0.17271,2.567,34.836,-7.5087,6.0946,0.10961,0.033792
81.725,6.1312,-0.17422,2.5742,34.623,-7.3713,6.0501,0.10912,0.032452
81.83,6.1268,-0.17854,2.5922,34.081,-7.0331,5.9364,0.10793,0.02827
82.069,6.1414,-0.19009,2.6319,32.839,-6.3061,5.6682,0.10537,0.015519
82.417,6.2232,-0.20589,2.6875,30.973,-5.3311,5.2449,0.1016,-0.0063672
82.839,6.3741,-0.2107,2.7523,28.6,-4.2675,4.69,0.095855,-0.022364
83.295,6.4681,-0.18772,2.8185,25.907,-3.2672,4.1027,0.087374,-0.005561
83.739,6.3573,-0.1474,2.8778,23.209,-2.4532,3.6251,0.077262,0.040775
84.129,6.1179,-0.12723,2.924,20.867,-1.8793,3.2982,0.068395,0.071819
84.426,5.9494,-0.13911,2.9548,19.129,-1.5233,3.0646,0.062665,0.068827
84.601,5.8964,-0.15794,2.9715,18.121,-1.3415,2.912,0.059852,0.05404
84.643,5.891,-0.16351,2.9753,17.879,-1.3005,2.8723,0.059203,0.047533
84.717,5.889,-0.17399,2.9819,17.457,-1.231,2.7994,0.058211,0.040104
84.886,5.9229,-0.19998,2.9964,16.49,-1.0826,2.6145,0.055967,0.012064
85.137,6.0708,-0.2375,3.0167,15.035,-0.88509,2.2871,0.052684,-0.034565
85.454,6.3891,-0.2682,3.0403,13.138,-0.67027,1.7892,0.047562,-0.09278
85.815,6.802,-0.26291,3.0641,10.851,-0.46613,1.1544,0.039931,-0.11838
86.196,7.0289,-0.19704,3.0853,8.2865,-0.2955,0.53835,0.030175,-0.060619
86.57,6.7537,-0.083853,3.1014,5.7225,-0.17283,0.16944,0.019828,0.070263
86.912,6.081,0,3.1107,3.5234,-0.095435,0.086708,0.011297,0.18618
87.198,5.4445,0,3.1148,1.8741,-0.048221,0.09804,0.005615,0.25652
87.41,5.0991,-0.058056,3.1161,0.7612,-0.019255,0.071074,0.0022771,0.22806
87.533,5.0076,-0.11628,3.1164,0.1452,-0.0036588,0.018132,0.00044938,0.16367
87.562,5,-0.13202,3.1164,0,0,0,2.435e-05,0.14448
